timestamp,video_name,frame_index,crowd_json,environment_json,emotion_json,posture_json,alert,reason,anomalies,wellness_score,positive_ratio,emotion_distribution,environment_summary
2025-11-15T13:27:37.659228,16.mp4,5,"{""frame"": 0, ""overall_crowd_count"": 168.82675170898438, ""zones"": [{""id"": ""0_0"", ""count"": 14.107608795166016, ""density"": 0.0017546777106233007}, {""id"": ""0_1"", ""count"": 23.144954681396484, ""density"": 0.002878725706283303}, {""id"": ""0_2"", ""count"": 33.44599914550781, ""density"": 0.0041599501419586895}, {""id"": ""0_3"", ""count"": 35.258697509765625, ""density"": 0.004385410137485101}, {""id"": ""1_0"", ""count"": 17.196636199951172, ""density"": 0.002138885099230384}, {""id"": ""1_1"", ""count"": 15.585386276245117, ""density"": 0.001938480879888885}, {""id"": ""1_2"", ""count"": 20.916948318481445, ""density"": 0.0026016104870497307}, {""id"": ""1_3"", ""count"": 23.49405860900879, ""density"": 0.002922146592796846}, {""id"": ""2_0"", ""count"": 1.786738395690918, ""density"": 0.0002222311437150108}, {""id"": ""2_1"", ""count"": 0.1642066091299057, ""density"": 2.042370760068184e-05}, {""id"": ""2_2"", ""count"": 1.3065698146820068, ""density"": 0.00016250868339794754}, {""id"": ""2_3"", ""count"": 5.270150661468506, ""density"": 0.0006554913757230117}, {""id"": ""3_0"", ""count"": -7.048393249511719, ""density"": -0.0008766658269446583}, {""id"": ""3_1"", ""count"": -3.974799871444702, ""density"": -0.0004943780934017816}, {""id"": ""3_2"", ""count"": -9.98406982421875, ""density"": -0.0012417997292259889}, {""id"": ""3_3"", ""count"": -7.201146125793457, ""density"": -0.0008956649409076855}], ""density_shift_anomaly"": {""score"": 13.389439582824707}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 8.141722208183977e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 2, ""emotion_distribution"": {""disgust"": 0.9530082226795494, ""fear"": 12.444172100626732, ""happy"": 27.512106897765975, ""neutral"": 20.117619559337413, ""sad"": 25.5248505991796, ""surprise"": 13.448242620410728}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9530082226795494, ""fear"": 12.444172100626732, ""happy"": 27.512106897765975, ""neutral"": 20.117619559337413, ""sad"": 25.5248505991796, ""surprise"": 13.448242620410728}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:41.468247,16.mp4,10,"{""frame"": 0, ""overall_crowd_count"": 157.76759338378906, ""zones"": [{""id"": ""0_0"", ""count"": 13.656312942504883, ""density"": 0.0016985463856724298}, {""id"": ""0_1"", ""count"": 22.86346435546875, ""density"": 0.0028437144717195317}, {""id"": ""0_2"", ""count"": 33.00991439819336, ""density"": 0.00410571074553329}, {""id"": ""0_3"", ""count"": 31.423179626464844, ""density"": 0.003908355674447324}, {""id"": ""1_0"", ""count"": 17.53597068786621, ""density"": 0.002181090881304119}, {""id"": ""1_1"", ""count"": 10.91014575958252, ""density"": 0.0013569833032618826}, {""id"": ""1_2"", ""count"": 20.86197280883789, ""density"": 0.002594772737094915}, {""id"": ""1_3"", ""count"": 21.739486694335938, ""density"": 0.002703916255178112}, {""id"": ""2_0"", ""count"": 8.1115083694458, ""density"": 0.0010088940756762322}, {""id"": ""2_1"", ""count"": -0.8382754921913147, ""density"": -0.0001042631209063497}, {""id"": ""2_2"", ""count"": -1.121228814125061, ""density"": -0.00013945632014746327}, {""id"": ""2_3"", ""count"": 2.3225581645965576, ""density"": 0.0002888753935706072}, {""id"": ""3_0"", ""count"": -4.576425552368164, ""density"": -0.0005692071581839498}, {""id"": ""3_1"", ""count"": -6.108030796051025, ""density"": -0.0007597053227974278}, {""id"": ""3_2"", ""count"": -9.778427124023438, ""density"": -0.0012162222789561213}, {""id"": ""3_3"", ""count"": -7.674842834472656, ""density"": -0.0009545824419798599}], ""density_shift_anomaly"": {""score"": 1.863480806350708}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 7.60839088463122e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 1, ""emotion_distribution"": {""disgust"": 0.957888851358405, ""fear"": 12.47396925060087, ""happy"": 27.478958919566885, ""neutral"": 20.17770807205787, ""sad"": 25.406753944533488, ""surprise"": 13.50472096188248}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.612,"{""disgust"": 0.957888851358405, ""fear"": 12.47396925060087, ""happy"": 27.478958919566885, ""neutral"": 20.17770807205787, ""sad"": 25.406753944533488, ""surprise"": 13.50472096188248}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:45.001821,16.mp4,15,"{""frame"": 0, ""overall_crowd_count"": 176.5991668701172, ""zones"": [{""id"": ""0_0"", ""count"": 9.48470687866211, ""density"": 0.0011796899101346292}, {""id"": ""0_1"", ""count"": 24.388185501098633, ""density"": 0.0030333564052319995}, {""id"": ""0_2"", ""count"": 33.76765441894531, ""density"": 0.004199957016759372}, {""id"": ""0_3"", ""count"": 32.55482864379883, ""density"": 0.004049108039769865}, {""id"": ""1_0"", ""count"": 16.7034854888916, ""density"": 0.002077547946121151}, {""id"": ""1_1"", ""count"": 11.061596870422363, ""density"": 0.0013758205061003162}, {""id"": ""1_2"", ""count"": 20.30584716796875, ""density"": 0.002525602881274023}, {""id"": ""1_3"", ""count"": 21.91168975830078, ""density"": 0.002725334546713364}, {""id"": ""2_0"", ""count"": 12.290464401245117, ""density"": 0.001528664726332892}, {""id"": ""2_1"", ""count"": 1.8592054843902588, ""density"": 0.00023124446320385748}, {""id"": ""2_2"", ""count"": -0.9354172945022583, ""density"": -0.00011634543462511354}, {""id"": ""2_3"", ""count"": 3.038370370864868, ""density"": 0.00037790676249837825}, {""id"": ""3_0"", ""count"": 8.670013427734375, ""density"": 0.0010783598789373152}, {""id"": ""3_1"", ""count"": -6.880682945251465, ""density"": -0.0008558063363676192}, {""id"": ""3_2"", ""count"": -9.680046081542969, ""density"": -0.0012039858308879332}, {""id"": ""3_3"", ""count"": -7.526975631713867, ""density"": -0.0009361909988529447}], ""density_shift_anomaly"": {""score"": 1.958836317062378}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 8.516549328222995e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 2, ""emotion_distribution"": {""disgust"": 0.9516471808865655, ""fear"": 12.42546019089331, ""happy"": 27.45407898845622, ""neutral"": 20.24231813795498, ""sad"": 25.520923158050767, ""surprise"": 13.405572343758154}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9516471808865655, ""fear"": 12.42546019089331, ""happy"": 27.45407898845622, ""neutral"": 20.24231813795498, ""sad"": 25.520923158050767, ""surprise"": 13.405572343758154}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:48.060965,16.mp4,20,"{""frame"": 0, ""overall_crowd_count"": 205.61351013183594, ""zones"": [{""id"": ""0_0"", ""count"": 20.317249298095703, ""density"": 0.0025270210566627712}, {""id"": ""0_1"", ""count"": 22.338247299194336, ""density"": 0.002778388967215914}, {""id"": ""0_2"", ""count"": 30.59215545654297, ""density"": 0.003804994459295768}, {""id"": ""0_3"", ""count"": 27.651519775390625, ""density"": 0.003439243752730271}, {""id"": ""1_0"", ""count"": 17.0024471282959, ""density"": 0.002114732229624523}, {""id"": ""1_1"", ""count"": 12.683063507080078, ""density"": 0.0015774954608834058}, {""id"": ""1_2"", ""count"": 17.057125091552734, ""density"": 0.002121532971322289}, {""id"": ""1_3"", ""count"": 18.977434158325195, ""density"": 0.0023603773825826885}, {""id"": ""2_0"", ""count"": 14.2613525390625, ""density"": 0.0017738000668269527}, {""id"": ""2_1"", ""count"": 6.009693622589111, ""density"": 0.0007474743310748305}, {""id"": ""2_2"", ""count"": 3.2361011505126953, ""density"": 0.0004025001430485317}, {""id"": ""2_3"", ""count"": 7.899692058563232, ""density"": 0.000982548763380682}, {""id"": ""3_0"", ""count"": 0.6788082122802734, ""density"": 8.442888211391101e-05}, {""id"": ""3_1"", ""count"": 3.61936354637146, ""density"": 0.00045016959526384206}, {""id"": ""3_2"", ""count"": -1.4765031337738037, ""density"": -0.00018364466835698494}, {""id"": ""3_3"", ""count"": -0.7872998714447021, ""density"": -9.792286957049493e-05}], ""density_shift_anomaly"": {""score"": 4.853336334228516}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 9.915774987062924e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 1, ""emotion_distribution"": {""disgust"": 0.9517051829757008, ""fear"": 12.426864834284657, ""happy"": 27.428869269685478, ""neutral"": 20.231336960163983, ""sad"": 25.561027577960626, ""surprise"": 13.400196174929555}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9517051829757008, ""fear"": 12.426864834284657, ""happy"": 27.428869269685478, ""neutral"": 20.231336960163983, ""sad"": 25.561027577960626, ""surprise"": 13.400196174929555}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:51.617453,16.mp4,25,"{""frame"": 0, ""overall_crowd_count"": 131.11207580566406, ""zones"": [{""id"": ""0_0"", ""count"": 9.986013412475586, ""density"": 0.0012420414690588984}, {""id"": ""0_1"", ""count"": 11.283597946166992, ""density"": 0.0014034325801944726}, {""id"": ""0_2"", ""count"": 26.700984954833984, ""density"": 0.003321018028795145}, {""id"": ""0_3"", ""count"": 25.200977325439453, ""density"": 0.0031344499157095773}, {""id"": ""1_0"", ""count"": 9.6124906539917, ""density"": 0.0011955834145268801}, {""id"": ""1_1"", ""count"": 15.883956909179688, ""density"": 0.001975616530746775}, {""id"": ""1_2"", ""count"": 9.908946990966797, ""density"": 0.00123245609325054}, {""id"": ""1_3"", ""count"": 16.696977615356445, ""density"": 0.002076738509114391}, {""id"": ""2_0"", ""count"": 11.550588607788086, ""density"": 0.0014366403739243091}, {""id"": ""2_1"", ""count"": 9.492855072021484, ""density"": 0.0011807033670199977}, {""id"": ""2_2"", ""count"": -2.2167179584503174, ""density"": -0.0002757111888276873}, {""id"": ""2_3"", ""count"": -1.2915596961975098, ""density"": -0.0001606417532384164}, {""id"": ""3_0"", ""count"": -8.006429672241211, ""density"": -0.0009958245859757943}, {""id"": ""3_1"", ""count"": 7.305870532989502, ""density"": 0.0009086903646866681}, {""id"": ""3_2"", ""count"": -8.44191837310791, ""density"": -0.0010499898472708855}, {""id"": ""3_3"", ""count"": -8.151948928833008, ""density"": -0.0010139239959973984}], ""density_shift_anomaly"": {""score"": 5.95543098449707}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 6.322920322415163e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 1, ""emotion_distribution"": {""disgust"": 0.9507835234646788, ""fear"": 12.431797687978827, ""happy"": 27.435051806778382, ""neutral"": 20.19818526389742, ""sad"": 25.589850766150246, ""surprise"": 13.394330951730446}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.61,"{""disgust"": 0.9507835234646788, ""fear"": 12.431797687978827, ""happy"": 27.435051806778382, ""neutral"": 20.19818526389742, ""sad"": 25.589850766150246, ""surprise"": 13.394330951730446}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:55.427616,16.mp4,30,"{""frame"": 0, ""overall_crowd_count"": 159.91587829589844, ""zones"": [{""id"": ""0_0"", ""count"": 8.668916702270508, ""density"": 0.0010782234702975478}, {""id"": ""0_1"", ""count"": 15.96574592590332, ""density"": 0.0019857892940195934}, {""id"": ""0_2"", ""count"": 20.159265518188477, ""density"": 0.0025073713327961574}, {""id"": ""0_3"", ""count"": 29.942047119140625, ""density"": 0.00372413521336026}, {""id"": ""1_0"", ""count"": 9.195038795471191, ""density"": 0.001143661541583026}, {""id"": ""1_1"", ""count"": 14.374892234802246, ""density"": 0.0017879219195291447}, {""id"": ""1_2"", ""count"": 17.18766975402832, ""density"": 0.002137769869638128}, {""id"": ""1_3"", ""count"": 20.130878448486328, ""density"": 0.00250384060273414}, {""id"": ""2_0"", ""count"": 13.832581520080566, ""density"": 0.0017204703381044895}, {""id"": ""2_1"", ""count"": 8.983497619628906, ""density"": 0.0011173504500636264}, {""id"": ""2_2"", ""count"": 5.360860824584961, ""density"": 0.0006667737343181825}, {""id"": ""2_3"", ""count"": 0.8358601331710815, ""density"": 0.00010396270311780084}, {""id"": ""3_0"", ""count"": -7.270536422729492, ""density"": -0.0009042955748538802}, {""id"": ""3_1"", ""count"": -4.866436004638672, ""density"": -0.0006052781099544021}, {""id"": ""3_2"", ""count"": 9.415613174438477, ""density"": 0.001171096165829276}, {""id"": ""3_3"", ""count"": -7.783349990844727, ""density"": -0.0009680783569498318}], ""density_shift_anomaly"": {""score"": 4.596991062164307}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 7.711992587568544e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 4, ""emotion_distribution"": {""disgust"": 0.9549061407232757, ""fear"": 12.459284153190175, ""happy"": 27.466980828918246, ""neutral"": 20.1704831270667, ""sad"": 25.500136645790604, ""surprise"": 13.448209104311001}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9549061407232757, ""fear"": 12.459284153190175, ""happy"": 27.466980828918246, ""neutral"": 20.1704831270667, ""sad"": 25.500136645790604, ""surprise"": 13.448209104311001}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:27:58.843323,16.mp4,35,"{""frame"": 0, ""overall_crowd_count"": 164.23509216308594, ""zones"": [{""id"": ""0_0"", ""count"": 12.241714477539062, ""density"": 0.0015226013029871219}, {""id"": ""0_1"", ""count"": 19.951698303222656, ""density"": 0.00248155451501755}, {""id"": ""0_2"", ""count"": 27.3062801361084, ""density"": 0.003396303499093544}, {""id"": ""0_3"", ""count"": 17.27648162841797, ""density"": 0.0021488161226702923}, {""id"": ""1_0"", ""count"": 10.908263206481934, ""density"": 0.0013567491548663164}, {""id"": ""1_1"", ""count"": 16.654157638549805, ""density"": 0.002071412641353034}, {""id"": ""1_2"", ""count"": 13.402423858642578, ""density"": 0.0016669681414148768}, {""id"": ""1_3"", ""count"": 13.601152420043945, ""density"": 0.0016916856241731666}, {""id"": ""2_0"", ""count"": 15.456893920898438, ""density"": 0.0019224992436537235}, {""id"": ""2_1"", ""count"": 7.40029239654541, ""density"": 0.0009204343775652955}, {""id"": ""2_2"", ""count"": 4.785735130310059, ""density"": 0.0005952406877754748}, {""id"": ""2_3"", ""count"": 7.61008358001709, ""density"": 0.0009465278083421097}, {""id"": ""3_0"", ""count"": -5.77044677734375, ""density"": -0.0007177172607743821}, {""id"": ""3_1"", ""count"": -10.851533889770508, ""density"": -0.0013496932697040815}, {""id"": ""3_2"", ""count"": 4.949837684631348, ""density"": 0.000615651453235783}, {""id"": ""3_3"", ""count"": 3.5675580501556396, ""density"": 0.0004437261255860589}], ""density_shift_anomaly"": {""score"": 4.721095561981201}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 7.92028800940426e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 1, ""emotion_distribution"": {""disgust"": 0.9543201861480533, ""fear"": 12.431207589918175, ""happy"": 27.434809556935253, ""neutral"": 20.193464454276757, ""sad"": 25.5590610636352, ""surprise"": 13.427137149086565}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9543201861480533, ""fear"": 12.431207589918175, ""happy"": 27.434809556935253, ""neutral"": 20.193464454276757, ""sad"": 25.5590610636352, ""surprise"": 13.427137149086565}","Weather: sunny, Lighting: day, Cleanliness: clean"
2025-11-15T13:28:03.682002,16.mp4,40,"{""frame"": 0, ""overall_crowd_count"": 138.98008728027344, ""zones"": [{""id"": ""0_0"", ""count"": 9.358794212341309, ""density"": 0.0011640291307434426}, {""id"": ""0_1"", ""count"": 14.383339881896973, ""density"": 0.00178897262190398}, {""id"": ""0_2"", ""count"": 25.15105438232422, ""density"": 0.00312824059442736}, {""id"": ""0_3"", ""count"": 20.551929473876953, ""density"": 0.0025562101332488483}, {""id"": ""1_0"", ""count"": 8.67000675201416, ""density"": 0.001078359048623856}, {""id"": ""1_1"", ""count"": 15.584770202636719, ""density"": 0.0019384042538181981}, {""id"": ""1_2"", ""count"": 12.375643730163574, ""density"": 0.0015392591702269047}, {""id"": ""1_3"", ""count"": 15.952685356140137, ""density"": 0.001984164845044275}, {""id"": ""2_0"", ""count"": 11.309625625610352, ""density"": 0.0014066698537566768}, {""id"": ""2_1"", ""count"": 10.395660400390625, ""density"": 0.0012929925869524417}, {""id"": ""2_2"", ""count"": -0.9341959953308105, ""density"": -0.00011619353174311157}, {""id"": ""2_3"", ""count"": 8.359606742858887, ""density"": 0.0010397520823158127}, {""id"": ""3_0"", ""count"": -8.195390701293945, ""density"": -0.0010193272015266938}, {""id"": ""3_1"", ""count"": -11.179854393005371, ""density"": -0.0013905291531859255}, {""id"": ""3_2"", ""count"": -8.231752395629883, ""density"": -0.0010238498003241334}, {""id"": ""3_3"", ""count"": 9.77430534362793, ""density"": 0.0012157096197030124}], ""density_shift_anomaly"": {""score"": 3.5201001167297363}, ""motion_anomaly"": {""is_running"": null, ""avg_motion"": 0.0}, ""combined_anomaly"": false, ""reason"": ""steady state"", ""dominant_state"": ""low_density"", ""avg_density"": 6.70235760417662e-05}","{""weather"": ""sunny"", ""lighting"": ""day"", ""location"": ""indoor"", ""cleanliness"": ""clean""}","{""frames_analyzed"": 1, ""total_faces_detected"": 3, ""emotion_distribution"": {""disgust"": 0.9578212160874072, ""fear"": 12.438062685872064, ""happy"": 27.49668369184068, ""neutral"": 20.152434699255675, ""sad"": 25.469337116211044, ""surprise"": 13.485660590733122}, ""dominant_emotion"": ""happy""}","{""frame_results"": [{""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}, {""posture"": ""bent_forward"", ""body_language"": ""normal""}]}",False,No alert — positive emotions dominate (ratio 0.61).,[],1.0,0.611,"{""disgust"": 0.9578212160874072, ""fear"": 12.438062685872064, ""happy"": 27.49668369184068, ""neutral"": 20.152434699255675, ""sad"": 25.469337116211044, ""surprise"": 13.485660590733122}","Weather: sunny, Lighting: day, Cleanliness: clean"
